AC   MIPF0000001
ID   let-7
MI   MI0013417  rco-MIR395e
MI   MI0013416  rco-MIR395d
MI   MI0013415  rco-MIR395c
MI   MI0013413  rco-MIR395a
MI   MI0013351  osa-MIR395y
MI   MI0013217  zma-MIR395i
MI   MI0013214  zma-MIR395f
MI   MI0010894  sbi-MIR395j
MI   MI0010893  sbi-MIR395i
MI   MI0010892  sbi-MIR395h
MI   MI0010891  sbi-MIR395g
MI   MI0008370  sly-MIR395b
MI   MI0008369  sly-MIR395a
MI   MI0006568  vvi-MIR395m
MI   MI0006567  vvi-MIR395l
MI   MI0006566  vvi-MIR395k
MI   MI0006563  vvi-MIR395h
MI   MI0006560  vvi-MIR395e
MI   MI0006558  vvi-MIR395c
MI   MI0006556  vvi-MIR395a
MI   MI0005092  osa-MIR395r
MI   MI0005088  osa-MIR395q
MI   MI0005085  osa-MIR395n
MI   MI0005082  mtr-MIR395o
MI   MI0005081  mtr-MIR395n
MI   MI0005079  mtr-MIR395l
MI   MI0005075  mtr-MIR395h
MI   MI0005074  mtr-MIR395g
MI   MI0005073  mtr-MIR395f
MI   MI0005071  mtr-MIR395d
MI   MI0005070  mtr-MIR395c
MI   MI0002324  ptc-MIR395j
MI   MI0002323  ptc-MIR395i
MI   MI0002322  ptc-MIR395h
MI   MI0002321  ptc-MIR395g
MI   MI0002316  ptc-MIR395b
MI   MI0001855  sbi-MIR395f
MI   MI0001799  zma-MIR395a
MI   MI0001796  zma-MIR395b
MI   MIMAT0001430  sbi-MIR395a
MI   MI0001153  osa-MIR395s
MI   MI0001035  osa-MIR395k
MI   MI0001034  osa-MIR395j
MI   MI0001033  osa-MIR395i
MI   MI0001032  osa-MIR395h
MI   MI0001031  osa-MIR395g
MI   MI0001030  osa-MIR395e
MI   MI0001029  osa-MIR395d
MI   MI0001011  ath-MIR395e
MI   MI0001010  ath-MIR395d
MI   MI0001007  ath-MIR395a
MI   MI0024314  mes-MIR395e
MI   MI0023245  cme-MIR395a
MI   MI0027281  sma-mir-8479
MI   MI0025947  stu-MIR395i
MI   MI0025946  stu-MIR395h
MI   MI0013218  zma-MIR395j
MI   MI0013216  zma-MIR395h
MI   MI0013213  zma-MIR395e
MI   MI0005087  osa-MIR395p
MI   MI0020284  bna-MIR395b
MI   MI0006562  vvi-MIR395g
MI   MI0006561  vvi-MIR395f
MI   MI0006559  vvi-MIR395d
MI   MI0006565  vvi-MIR395j
MI   MI0006564  vvi-MIR395i
MI   MI0002317  ptc-MIR395c
MI   MI0006557  vvi-MIR395b
MI   MI0002318  ptc-MIR395d
MI   MI0024313  mes-MIR395d
MI   MI0021081  cca-MIR395b
MI   MI0021082  cca-MIR395c
MI   MI0024311  mes-MIR395b
MI   MI0021228  lus-MIR395e
MI   MI0018642  gma-MIR395a
MI   MI0025948  stu-MIR395j
MI   MI0025942  stu-MIR395d
MI   MI0015778  aly-MIR395i
MI   MI0005076  mtr-MIR395i
MI   MI0026115  ppe-MIR395m
MI   MI0026103  ppe-MIR395a
MI   MI0023089  mdm-MIR395f
MI   MI0023088  mdm-MIR395e
MI   MI0023086  mdm-MIR395c
MI   MI0018643  gma-MIR395b
MI   MI0021080  cca-MIR395a
MI   MI0019575  vun-MIR395
MI   MI0002320  ptc-MIR395f
MI   MI0002319  ptc-MIR395e
MI   MI0026372  cpa-MIR395d
MI   MI0026371  cpa-MIR395c
MI   MI0025940  stu-MIR395b
MI   MI0025939  stu-MIR395a
MI   MI0023246  cme-MIR395e
MI   MI0021714  gma-MIR395h
MI   MI0013414  rco-MIR395b
MI   MI0025941  stu-MIR395c
MI   MI0031678  ata-MIR395b
MI   MI0026117  ppe-MIR395o
MI   MI0026104  ppe-MIR395b
MI   MI0021719  gma-MIR395m
MI   MI0020288  bna-MIR395f
MI   MI0020287  bna-MIR395e
MI   MI0020286  bna-MIR395d
MI   MI0018225  bdi-MIR395k
MI   MI0014635  aly-MIR395h
MI   MI0014580  aly-MIR395f
MI   MI0014576  aly-MIR395b
MI   MI0013224  zma-MIR395p
MI   MI0005084  osa-MIR395m
MI   MI0005080  mtr-MIR395m
MI   MI0005077  mtr-MIR395j
MI   MI0005072  mtr-MIR395e
MI   MI0001746  mtr-MIR395a
MI   MI0001028  osa-MIR395b
MI   MI0001012  ath-MIR395f
MI   MI0001009  ath-MIR395c
MI   MI0001008  ath-MIR395b
MI   MI0016121  pab-MIR395
MI   MI0014577  aly-MIR395c
MI   MI0001042  osa-MIR395c
MI   MI0001747  mtr-MIR395b
MI   MI0001044  osa-MIR395f
MI   MI0001043  osa-MIR395a
MI   MI0001038  osa-MIR395t
MI   MI0025300  bdi-MIR395p
MI   MI0018147  bdi-MIR395d
MI   MI0013221  zma-MIR395m
MI   MI0013220  zma-MIR395l
MI   MI0010896  sbi-MIR395l
MI   MI0010895  sbi-MIR395k
MI   MI0005086  osa-MIR395o
MI   MI0005083  mtr-MIR395k
MI   MI0001798  zma-MIR395c
MI   MI0005091  osa-MIR395w
MI   MI0013219  zma-MIR395k
MI   MI0005667  ppt-MIR395
MI   MI0001044  osa-MIR395u
MI   MI0002315  ptc-MIR395a
MI   MI0013350  osa-MIR395x
MI   MI0025912  hsa-mir-8076
MI   MI0007547  gga-mir-122b
MI   MI0005090  osa-MIR395v
MI   MI0012092  aqc-MIR395b
MI   MI0012093  aqc-MIR395a
MI   MI0014345  bmo-mir-3288
MI   MI0022227  hsa-mir-6515
MI   MI0010950  sme-mir-2203
MI   MI0013685  tgu-mir-2986
MI   MI0011959  mtr-MIR2644
MI   MI0026801  ath-MIR8171
MI   MI0021511  hvu-MIR6195
MI   MI0021051  mse-mir-6093
MI   MI0024815  cbn-mir-7629
//
AC   MIPF0000004
ID   MIR169
MI   MI0031692  ata-MIR169f
MI   MI0031660  ata-MIR169e
MI   MIMAT0001455  sbi-MIR169e
MI   MI0008361  sly-MIR169a
MI   MI0021374  nta-MIR169s
MI   MI0021367  nta-MIR169k
MI   MI0021365  nta-MIR169i
MI   MI0021359  nta-MIR169c
MI   MI0021357  nta-MIR169a
MI   MI0007211  gma-MIR169b
MI   MI0001515  sbi-MIR169b
MI   MI0020276  bna-MIR169n
MI   MI0013300  csi-MIR169
MI   MI0000979  ath-MIR169e
MI   MI0018665  gma-MIR169m
MI   MI0000212  ath-MIR169a
MI   MI0021216  lus-MIR169g
MI   MI0025230  mtr-MIR169l
MI   MI0017836  gma-MIR169f
MI   MI0014551  aly-MIR169g
MI   MI0014545  aly-MIR169a
MI   MI0006458  bna-MIR169b
MI   MI0006457  bna-MIR169a
MI   MI0002245  ptc-MIR169a
MI   MI0017479  tcc-MIR169e
MI   MI0006527  vvi-MIR169g
MI   MI0017837  gma-MIR169g
MI   MI0017475  tcc-MIR169a
MI   MI0018120  bdi-MIR169a
MI   MI0031645  ata-MIR169g
MI   MI0026084  ppe-MIR169b
MI   MI0026083  ppe-MIR169a
MI   MI0021368  nta-MIR169l
MI   MI0021363  nta-MIR169g
MI   MI0021361  nta-MIR169e
MI   MI0021360  nta-MIR169d
MI   MI0021358  nta-MIR169b
MI   MI0017477  tcc-MIR169c
MI   MI0008363  sly-MIR169c
MI   MI0001474  zma-MIR169b
MI   MI0001473  zma-MIR169a
MI   MI0000679  osa-MIR169a
MI   MI0021366  nta-MIR169j
MI   MI0006533  vvi-MIR169s
MI   MI0006529  vvi-MIR169k
MI   MI0006528  vvi-MIR169j
MI   MI0006526  vvi-MIR169f
MI   MI0006523  vvi-MIR169c
MI   MI0002266  ptc-MIR169p
MI   MI0002257  ptc-MIR169g
MI   MI0031706  ata-MIR169d
MI   MI0026085  ppe-MIR169c
MI   MI0024257  mes-MIR169g
MI   MI0024256  mes-MIR169f
MI   MI0021371  nta-MIR169p
MI   MI0021370  nta-MIR169o
MI   MI0021369  nta-MIR169m
MI   MI0021364  nta-MIR169h
MI   MI0021362  nta-MIR169f
MI   MI0021235  lus-MIR169l
MI   MI0019794  gma-MIR169u
MI   MI0017486  tcc-MIR169l
MI   MI0017485  tcc-MIR169k
MI   MI0014550  aly-MIR169f
MI   MI0014548  aly-MIR169d
MI   MI0007948  vvi-MIR169w
MI   MI0006521  vvi-MIR169a
MI   MI0005625  mtr-MIR169b
MI   MI0002256  ptc-MIR169f
MI   MI0002253  ptc-MIR169c
MI   MI0002252  ptc-MIR169b
MI   MI0001741  mtr-MIR169a
MI   MI0000980  ath-MIR169f
MI   MI0024251  mes-MIR169a
MI   MI0024199  ghr-MIR169b
MI   MI0023219  cme-MIR169f
MI   MI0023038  mdm-MIR169a
MI   MI0021699  gma-MIR169v
MI   MI0021373  nta-MIR169r
MI   MI0021372  nta-MIR169q
MI   MI0019572  vun-MIR169
MI   MI0018160  bdi-MIR169f
MI   MI0018126  bdi-MIR169c
MI   MI0017476  tcc-MIR169b
MI   MI0014546  aly-MIR169b
MI   MI0013205  zma-MIR169r
MI   MI0012080  aqc-MIR169c
MI   MI0005604  mtr-MIR169g
MI   MI0002255  ptc-MIR169e
MI   MI0002254  ptc-MIR169d
MI   MI0001826  zma-MIR169c
MI   MI0001791  gma-MIR169a
MI   MI0001516  sbi-MIR169a
MI   MI0001131  osa-MIR169p
MI   MI0001118  osa-MIR169c
MI   MI0001117  osa-MIR169b
MI   MI0000976  ath-MIR169b
MI   MI0021218  lus-MIR169h
MI   MI0007212  gma-MIR169c
MI   MI0006524  vvi-MIR169d
MI   MI0001120  osa-MIR169e
MI   MI0000978  ath-MIR169d
MI   MI0029158  bdi-MIR169m
MI   MI0024255  mes-MIR169e
MI   MI0024254  mes-MIR169d
MI   MI0024253  mes-MIR169c
MI   MI0024252  mes-MIR169b
MI   MI0023218  cme-MIR169h
MI   MI0021220  lus-MIR169j
MI   MI0021168  lus-MIR169f
MI   MI0019756  gma-MIR169p
MI   MI0016571  gma-MIR169d
MI   MI0014549  aly-MIR169e
MI   MI0013396  rco-MIR169b
MI   MI0013395  rco-MIR169a
MI   MI0010876  sbi-MIR169k
MI   MI0006469  bna-MIR169m
MI   MI0005578  mtr-MIR169d
MI   MI0002269  ptc-MIR169s
MI   MI0002258  ptc-MIR169h
MI   MI0031729  ata-MIR169h
MI   MI0026357  cpa-MIR169
MI   MI0024263  mes-MIR169m
MI   MI0024258  mes-MIR169h
MI   MI0022093  pde-MIR169
MI   MI0021219  lus-MIR169i
MI   MI0021159  lus-MIR169e
MI   MI0019763  gma-MIR169s
MI   MI0019345  ssl-MIR169
MI   MI0018664  gma-MIR169l
MI   MI0018663  gma-MIR169k
MI   MI0018180  ssp-MIR169
MI   MI0017912  gma-MIR169h
MI   MI0017487  tcc-MIR169m
MI   MI0016576  gma-MIR169e
MI   MI0013397  rco-MIR169c
MI   MI0013203  zma-MIR169p
MI   MI0011574  bdi-MIR169b
MI   MI0010875  sbi-MIR169j
MI   MI0007946  vvi-MIR169q
MI   MI0007945  vvi-MIR169o
MI   MI0007944  vvi-MIR169n
MI   MI0007943  vvi-MIR169l
MI   MI0006534  vvi-MIR169t
MI   MI0006532  vvi-MIR169r
MI   MI0006531  vvi-MIR169p
MI   MI0006530  vvi-MIR169m
MI   MI0005579  mtr-MIR169e
MI   MI0002276  ptc-MIR169z
MI   MI0002264  ptc-MIR169n
MI   MI0000981  ath-MIR169g
MI   MI0029159  bdi-MIR169n
MI   MI0027520  atr-MIR169b
MI   MI0026086  ppe-MIR169d
MI   MI0026004  stu-MIR169h
MI   MI0026003  stu-MIR169g
MI   MI0026002  stu-MIR169f
MI   MI0026001  stu-MIR169e
MI   MI0026000  stu-MIR169d
MI   MI0025998  stu-MIR169b
MI   MI0025997  stu-MIR169a
MI   MI0024278  mes-MIR169ab
MI   MI0024276  mes-MIR169z
MI   MI0024274  mes-MIR169x
MI   MI0024272  mes-MIR169v
MI   MI0024270  mes-MIR169t
MI   MI0024268  mes-MIR169r
MI   MI0024264  mes-MIR169n
MI   MI0023221  cme-MIR169e
MI   MI0023220  cme-MIR169n
MI   MI0023183  cme-MIR169k
MI   MI0021629  ppe-MIR169e
MI   MI0018666  gma-MIR169n
MI   MI0010878  sbi-MIR169m
MI   MIMAT0001458  sbi-MIR169h
MI   MI0005583  mtr-MIR169f
MI   MI0001119  osa-MIR169d
MI   MI0029157  bdi-MIR169l
MI   MI0024262  mes-MIR169l
MI   MI0006535  vvi-MIR169u
MI   MI0005577  mtr-MIR169c
MI   MI0002274  ptc-MIR169x
MI   MI0025203  mtr-MIR169i
MI   MI0024261  mes-MIR169k
MI   MI0024260  mes-MIR169j
MI   MI0024259  mes-MIR169i
MI   MI0023291  cme-MIR169t
MI   MI0023279  cme-MIR169r
MI   MI0023276  cme-MIR169g
MI   MI0018662  gma-MIR169j
MI   MI0017488  tcc-MIR169n
MI   MI0007947  vvi-MIR169v
MI   MI0007942  vvi-MIR169i
MI   MI0007941  vvi-MIR169h
MI   MI0007940  vvi-MIR169b
MI   MI0005623  mtr-MIR169h
MI   MI0010564  osa-MIR2103
MI   MI0004704  mmu-mir-717
MI   MI0014303  bmo-mir-3248
MI   MI0011461  bta-mir-2415
MI   MI0005670  ppt-MIR419
MI   MI0016801  hsa-mir-4455
MI   MI0025646  prd-mir-7912
MI   MI0024419  lja-MIR7535
MI   MI0013650  tgu-mir-2963
MI   MI0014045  mmu-mir-3082
MI   MI0029287  dvi-mir-9548
MI   MI0015626  cin-mir-4075
MI   MI0016295  tca-mir-3833
MI   MI0005683  ppt-MIR900
MI   MI0024824  cbn-mir-7636
MI   MI0011500  bta-mir-2446
MI   MI0031631  ssc-mir-9854
MI   MI0017016  pma-mir-17c
MI   MI0023854  mdo-mir-7329
MI   MI0010636  hsa-mir-2117
MI   MI0022897  mmu-mir-7048
MI   MI0022651  hsa-mir-6806
MI   MI0027299  pxy-mir-8496
//
AC   MIPF0000005
ID   MIR156
MI   MI0006046  smo-MIR156a
MI   MI0022232  htu-MIR156a
MI   MI0021322  nta-MIR156d
MI   MI0021064  cca-MIR156a
MI   MI0030548  bra-MIR156b
MI   MI0000183  ath-MIR156f
MI   MI0021321  nta-MIR156c
MI   MI0020197  dpr-MIR156a
MI   MI0000178  ath-MIR156a
MI   MI0014502  aly-MIR156a
MI   MI0030552  bra-MIR156f
MI   MI0020262  bna-MIR156f
MI   MI0030553  bra-MIR156g
MI   MI0030549  bra-MIR156c
MI   MI0020260  bna-MIR156d
MI   MI0000180  ath-MIR156c
MI   MI0014504  aly-MIR156c
MI   MI0005770  bna-MIR156a
MI   MI0024211  mes-MIR156e
MI   MI0017459  tcc-MIR156g
MI   MI0006486  vvi-MIR156b
MI   MI0002186  ptc-MIR156c
MI   MI0013371  rco-MIR156b
MI   MI0002188  ptc-MIR156e
MI   MI0019565  vun-MIR156a
MI   MI0024212  mes-MIR156f
MI   MI0022984  mdm-MIR156n
MI   MI0022981  mdm-MIR156k
MI   MI0022976  mdm-MIR156f
MI   MI0018652  gma-MIR156k
MI   MI0017819  gma-MIR156h
MI   MI0023290  cme-MIR156j
MI   MI0014505  aly-MIR156d
MI   MI0006488  vvi-MIR156d
MI   MI0026060  ppe-MIR156e
MI   MI0026328  cpa-MIR156a
MI   MI0017455  tcc-MIR156c
MI   MI0000181  ath-MIR156d
MI   MI0013373  rco-MIR156d
MI   MI0023215  cme-MIR156d
MI   MI0018656  gma-MIR156o
MI   MI0026329  cpa-MIR156b
MI   MI0024208  mes-MIR156b
MI   MI0021323  nta-MIR156e
MI   MI0018655  gma-MIR156n
MI   MI0026058  ppe-MIR156c
MI   MI0021319  nta-MIR156a
MI   MI0022228  han-MIR156a
MI   MI0021236  lus-MIR156a
MI   MI0005585  mtr-MIR156d
MI   MI0027508  atr-MIR156d
MI   MI0025993  stu-MIR156h
MI   MI0022982  mdm-MIR156l
MI   MI0022978  mdm-MIR156h
MI   MI0022974  mdm-MIR156d
MI   MI0022973  mdm-MIR156c
MI   MI0000179  ath-MIR156b
MI   MI0030551  bra-MIR156e
MI   MI0020261  bna-MIR156e
MI   MI0002185  ptc-MIR156b
MI   MI0024213  mes-MIR156g
MI   MI0022980  mdm-MIR156j
MI   MI0021221  lus-MIR156g
MI   MI0021065  cca-MIR156b
MI   MI0014503  aly-MIR156b
MI   MI0025996  stu-MIR156k
MI   MI0025990  stu-MIR156e
MI   MI0022971  mdm-MIR156a
MI   MI0022230  hci-MIR156a
MI   MI0020198  dpr-MIR156b
MI   MI0019340  ssl-MIR156
MI   MI0018109  bdi-MIR156c
MI   MI0006487  vvi-MIR156c
MI   MI0002189  ptc-MIR156f
MI   MI0001784  gma-MIR156a
MI   MI0000655  osa-MIR156c
MI   MI0023225  cme-MIR156c
MI   MI0022975  mdm-MIR156e
MI   MI0016691  csi-MIR156
MI   MI0013293  ctr-MIR156
MI   MI0010860  sbi-MIR156f
MI   MI0002184  ptc-MIR156a
MI   MI0001462  zma-MIR156a
MI   MI0001458  zma-MIR156g
MI   MI0001457  zma-MIR156f
MI   MI0000657  osa-MIR156e
MI   MI0031722  ata-MIR156e
MI   MI0031649  ata-MIR156d
MI   MI0030546  hvu-MIR156b
MI   MI0025294  bdi-MIR156i
MI   MI0017454  tcc-MIR156b
MI   MI0016450  tae-MIR156
MI   MI0010863  sbi-MIR156i
MI   MI0005626  mtr-MIR156i
MI   MI0031669  ata-MIR156b
MI   MI0026059  ppe-MIR156d
MI   MI0025290  bdi-MIR156e
MI   MI0023209  cme-MIR156i
MI   MI0022229  han-MIR156b
MI   MI0021674  gma-MIR156u
MI   MI0018375  mtr-MIR156j
MI   MI0018191  ssp-MIR156
MI   MI0016449  hvu-MIR156a
MI   MI0013370  rco-MIR156a
MI   MI0010862  sbi-MIR156h
MI   MI0005641  ghr-MIR156d
MI   MI0002187  ptc-MIR156d
MI   MI0001754  sof-MIR156
MI   MI0001463  zma-MIR156h
MI   MI0001460  zma-MIR156c
MI   MI0000659  osa-MIR156g
MI   MI0000654  osa-MIR156b
MI   MI0031664  ata-MIR156a
MI   MI0030550  bra-MIR156d
MI   MI0030547  bra-MIR156a
MI   MI0029109  sly-MIR156d
MI   MI0026330  cpa-MIR156c
MI   MI0025995  stu-MIR156j
MI   MI0025994  stu-MIR156i
MI   MI0025992  stu-MIR156g
MI   MI0025291  bdi-MIR156f
MI   MI0024209  mes-MIR156c
MI   MI0022985  mdm-MIR156o
MI   MI0022983  mdm-MIR156m
MI   MI0022979  mdm-MIR156i
MI   MI0022977  mdm-MIR156g
MI   MI0022972  mdm-MIR156b
MI   MI0022233  har-MIR156a
MI   MI0021678  gma-MIR156y
MI   MI0021677  gma-MIR156x
MI   MI0021676  gma-MIR156w
MI   MI0021675  gma-MIR156v
MI   MI0018104  bdi-MIR156b
MI   MI0017456  tcc-MIR156d
MI   MI0014507  aly-MIR156f
MI   MI0014506  aly-MIR156e
MI   MI0013372  rco-MIR156c
MI   MI0005639  ghr-MIR156b
MI   MI0005638  ghr-MIR156a
MI   MI0005584  mtr-MIR156c
MI   MI0005571  mtr-MIR156b
MI   MI0001506  sbi-MIR156b
MI   MI0001505  sbi-MIR156c
MI   MI0001459  zma-MIR156b
MI   MI0001456  zma-MIR156d
MI   MI0000660  osa-MIR156h
MI   MI0000658  osa-MIR156f
MI   MI0000182  ath-MIR156e
MI   MI0031662  ata-MIR156c
MI   MI0025293  bdi-MIR156h
MI   MI0025292  bdi-MIR156g
MI   MI0025286  ama-MIR156
MI   MI0023263  cme-MIR156g
MI   MI0023001  mdm-MIR156ae
MI   MI0023000  mdm-MIR156ad
MI   MI0018122  bdi-MIR156d
MI   MI0014508  aly-MIR156g
MI   MI0013184  zma-MIR156l
MI   MI0010861  sbi-MIR156g
MI   MI0001504  sbi-MIR156a
MI   MI0001464  zma-MIR156i
MI   MI0001461  zma-MIR156e
MI   MI0001082  ath-MIR156g
MI   MI0000662  osa-MIR156j
MI   MI0000661  osa-MIR156i
MI   MI0000656  osa-MIR156d
MI   MI0000653  osa-MIR156a
MI   MI0027506  atr-MIR156b
MI   MI0025991  stu-MIR156f
MI   MI0023262  cme-MIR156h
MI   MI0023175  cme-MIR156a
MI   MI0021324  nta-MIR156f
MI   MI0021320  nta-MIR156b
MI   MI0005654  ppt-MIR156c
MI   MI0003506  ppt-MIR156a
MI   MI0029110  sly-MIR156e
MI   MI0026331  cpa-MIR156d
MI   MI0024210  mes-MIR156d
MI   MI0024207  mes-MIR156a
MI   MI0019761  gma-MIR156s
MI   MI0019748  gma-MIR156q
MI   MI0005696  ppt-MIR156b
MI   MI0005640  ghr-MIR156c
MI   MI0001856  sbi-MIR156e
MI   MI0001847  zma-MIR156k
MI   MI0001091  osa-MIR156l
MI   MI0022231  hci-MIR156b
MI   MI0001752  mtr-MIR156a
MI   MI0029151  bdi-MIR156j
MI   MI0019232  ath-MIR156i
MI   MI0006489  vvi-MIR156e
MI   MI0001808  zma-MIR156j
MI   MIMAT0001444  sbi-MIR156d
MI   MI0001090  osa-MIR156k
MI   MI0022235  har-MIR156c
MI   MI0007939  vvi-MIR156h
MI   MI0019770  gma-MIR156t
MI   MI0019741  gma-MIR156p
MI   MI0026056  ppe-MIR156a
MI   MI0006802  oan-mir-1366
MI   MI0006662  oan-mir-1328
MI   MI0006918  oan-mir-1406
MI   MI0011468  bta-mir-2420
MI   MI0021608  ppe-MIR6258
MI   MI0022899  mmu-mir-7050
MI   MI0017586  sko-mir-4840
MI   MI0022888  mmu-mir-7039
MI   MI0022463  gga-mir-6645
MI   MI0021449  nta-MIR6156
MI   MI0007049  ptc-MIR1449
MI   MI0019832  osa-MIR5815
MI   MI0021141  bta-mir-6123
MI   MI0013000  bmo-mir-2857
MI   MI0022005  ptc-MIR6431
MI   MI0006969  osa-MIR1429
MI   MI0026793  ath-MIR8165
MI   MI0024094  oan-mir-7431
MI   MI0021966  ptc-MIR6460
MI   MI0025011  mmu-mir-7671
//
AC   MIPF0000006
ID   mir-518a
MI   MI0015036  ppy-mir-527
MI   MI0031105  ppy-mir-520i
MI   MI0031099  mml-mir-518a-4
MI   MI0031098  mml-mir-518a-3
MI   MI0023656  mml-mir-518a-2
MI   MI0015022  ppy-mir-520d
MI   MI0008726  ptr-mir-520d
MI   MI0007789  mml-mir-518a-1
MI   MI0003164  hsa-mir-520d
MI   MI0031111  ptr-mir-1283b
MI   MI0031108  ppy-mir-518a-3
MI   MI0031093  ggo-mir-1283-3
MI   MI0031091  ggo-mir-1283-2
MI   MI0003179  hsa-mir-527
MI   MI0003170  hsa-mir-518a-1
MI   MI0031079  ggo-mir-524
MI   MI0015031  ppy-mir-524
MI   MI0008735  ptr-mir-524
MI   MI0003160  hsa-mir-524
MI   MI0031083  ggo-mir-518d
MI   MI0008740  ptr-mir-527
MI   MI0008715  ptr-mir-518d
MI   MI0007798  mml-mir-519d
MI   MI0003175  hsa-mir-520h
MI   MI0003171  hsa-mir-518d
MI   MI0003166  hsa-mir-520g
MI   MI0031074  ggo-mir-518f
MI   MI0015033  ppy-mir-526a-1
MI   MI0015023  ppy-mir-520e
MI   MI0015012  ppy-mir-518f
MI   MI0015011  ppy-mir-518e
MI   MI0008727  ptr-mir-520e
MI   MI0008723  ptr-mir-520a
MI   MI0008717  ptr-mir-518f
MI   MI0003154  hsa-mir-518f
MI   MI0003150  hsa-mir-526b
MI   MI0003143  hsa-mir-520e
MI   MI0031095  ggo-mir-516b-2
MI   MI0031094  ggo-mir-516a-2
MI   MI0031092  ggo-mir-516a-1
MI   MI0031081  ggo-mir-526a
MI   MI0031078  ggo-mir-518c
MI   MI0031077  ggo-mir-520c
MI   MI0031075  ggo-mir-519b
MI   MI0020840  ggo-mir-516b-1
MI   MI0015030  ppy-mir-523
MI   MI0015026  ppy-mir-520h
MI   MI0015025  ppy-mir-520g
MI   MI0015024  ppy-mir-520f
MI   MI0015021  ppy-mir-520c
MI   MI0015014  ppy-mir-519f
MI   MI0015010  ppy-mir-518d
MI   MI0015009  ppy-mir-518c
MI   MI0015002  ppy-mir-516b-2
MI   MI0012533  mml-mir-526b
MI   MI0008739  ptr-mir-526b
MI   MI0008724  ptr-mir-520b
MI   MI0008714  ptr-mir-518c
MI   MI0007809  mml-mir-523a
MI   MI0007797  mml-mir-519c
MI   MI0003159  hsa-mir-518c
MI   MI0003158  hsa-mir-520c
MI   MI0031086  ggo-mir-520g
MI   MI0008729  ptr-mir-520g
MI   MI0008730  ptr-mir-520h
MI   MI0015238  ppy-mir-1283a
MI   MI0015034  ppy-mir-526a-2
MI   MI0015019  ppy-mir-520a
MI   MI0008484  ptr-mir-1283a
MI   MI0007799  mml-mir-520a
MI   MI0003832  hsa-mir-1283-1
MI   MI0003149  hsa-mir-520a
MI   MI0020900  mml-mir-1283
MI   MI0008737  ptr-mir-526a-1
MI   MI0007805  mml-mir-520g
MI   MI0003157  hsa-mir-526a-1
MI   MI0031104  ppy-mir-518g
MI   MI0031100  mml-mir-517b
MI   MI0015035  ppy-mir-526b
MI   MI0015020  ppy-mir-520b
MI   MI0015017  ppy-mir-519d
MI   MI0012534  mml-mir-524
MI   MI0008738  ptr-mir-526a-2
MI   MI0008725  ptr-mir-520c
MI   MI0007795  mml-mir-519a
MI   MI0007790  mml-mir-518b
MI   MI0003168  hsa-mir-526a-2
MI   MI0007794  mml-mir-518f
MI   MI0003155  hsa-mir-520b
MI   MI0007813  mml-mir-525
MI   MI0031084  ggo-mir-1283-1
MI   MI0008712  ptr-mir-518a
MI   MI0015032  ppy-mir-525
MI   MI0015028  ppy-mir-521-2
MI   MI0008732  ptr-mir-521-2
MI   MI0031110  ptr-mir-519f
MI   MI0031096  ggo-mir-519a-2
MI   MI0031090  ggo-mir-519a-1
MI   MI0031089  ggo-mir-522
MI   MI0031082  ggo-mir-518e
MI   MI0020802  ggo-mir-517c
MI   MI0015029  ppy-mir-522
MI   MI0008733  ptr-mir-522
MI   MI0008728  ptr-mir-520f
MI   MI0008718  ptr-mir-519a
MI   MI0008716  ptr-mir-518e
MI   MI0007793  mml-mir-518e
MI   MI0003182  hsa-mir-519a-2
MI   MI0003178  hsa-mir-519a-1
MI   MI0003177  hsa-mir-522
MI   MI0003169  hsa-mir-518e
MI   MI0003146  hsa-mir-520f
MI   MI0031080  ggo-mir-519d
MI   MI0008721  ptr-mir-519d
MI   MI0003162  hsa-mir-519d
MI   MI0007807  mml-mir-521
MI   MI0007787  mml-mir-517a
MI   MI0031069  ggo-mir-520f
MI   MI0031070  ggo-mir-515-2
MI   MI0031068  ggo-mir-519e
MI   MI0031067  ggo-mir-515-1
MI   MI0020901  mml-mir-519e
MI   MI0031107  ppy-mir-516a-3
MI   MI0015001  ppy-mir-516b-1
MI   MI0015000  ppy-mir-516a-2
MI   MI0014999  ppy-mir-516a-1
MI   MI0012535  mml-mir-516b
MI   MI0008708  ptr-mir-516b-2
MI   MI0008707  ptr-mir-516b-1
MI   MI0008706  ptr-mir-516a-2
MI   MI0008705  ptr-mir-516a-1
MI   MI0003181  hsa-mir-516a-2
MI   MI0003180  hsa-mir-516a-1
MI   MI0003172  hsa-mir-516b-1
MI   MI0015016  ppy-mir-519c
MI   MI0015015  ppy-mir-519b
MI   MI0015013  ppy-mir-519a
MI   MI0015008  ppy-mir-518b
MI   MI0008719  ptr-mir-519b
MI   MI0003167  hsa-mir-516b-2
MI   MI0003151  hsa-mir-519b
MI   MI0031103  ppy-mir-517c-3
MI   MI0031102  ppy-mir-517c-2
MI   MI0031085  ggo-mir-517c-2
MI   MI0015005  ppy-mir-517c
MI   MI0015004  ppy-mir-517b
MI   MI0015003  ppy-mir-517a
MI   MI0008711  ptr-mir-517b-2
MI   MI0008710  ptr-mir-517b-1
MI   MI0008709  ptr-mir-517a
MI   MI0003174  hsa-mir-517c
MI   MI0003165  hsa-mir-517b
MI   MI0003161  hsa-mir-517a
MI   MI0003148  hsa-mir-519c
MI   MI0031101  ppy-mir-515-3
MI   MI0014998  ppy-mir-515-2
